"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_control"	"Conc_treated"	"Fold"	"p.value"	"FDR"	"BL615"	"BL616"	"BL617"	"BL618"	"BL611"	"BL612"	"BL613"	"BL614"
"20964"	"LVXM01046493.1"	5944	6094	151	"*"	0.303836774552286	0.338070549113236	0.268770879828526	4.41027821556528e-05	0.985309688883494	0.999980205328981	0.97	0	2.27	1.81	0.95	2.84	0	1.03
"20965"	"15"	48664776	48664926	151	"*"	1.46395860755631	1.45742003250035	1.47046768216746	-6.26449528976686e-05	0.985315076267493	0.999980205328981	0.97	2.98	3.41	3.63	2.84	2.84	3.34	2.06
"20966"	"12"	11422689	11422839	151	"*"	1.46325527433906	1.45560937955334	1.47086086146951	-6.07592483866791e-05	0.98533787637757	0.999980205328981	2.91	3.97	2.27	1.81	0	3.79	1.11	6.19
"20967"	"18"	94081284	94081434	151	"*"	1.17721405993593	1.16747536638988	1.18688745445659	-5.8519169891135e-05	0.985342793406273	0.999980205328981	2.91	1.99	2.27	1.81	2.84	1.89	3.34	1.03
"20968"	"5"	85992972	85993122	151	"*"	0.328298173142231	0.362533658661806	0.29323048326611	4.52020636624096e-05	0.985348112669519	0.999980205328981	0.97	0.99	2.27	0.91	1.89	1.89	1.11	0
"20969"	"8"	55425296	55425446	151	"*"	0.958578110510646	0.9485473955223	0.968539565597381	-5.46055293267081e-05	0.985353727238592	0.999980205328981	0.97	1.99	1.14	3.63	2.84	1.89	0	3.09
"20970"	"X"	148838785	148838935	151	"*"	0.325626052060322	0.309180355548613	0.341886390306091	-4.4080807471404e-05	0.985384031030637	0.999980205328981	2.91	0	1.14	0.91	0	1.89	1.11	2.06
"20971"	"12"	26341585	26341735	151	"*"	1.4299672082447	1.42218496089894	1.43770770139029	-6.1477637820711e-05	0.985426167456773	0.999980205328981	3.88	2.98	1.14	2.72	1.89	4.74	1.11	3.09
"20972"	"7"	43411748	43411898	151	"*"	0.822788614296984	0.811572857291649	0.833917850293463	-5.28051635632428e-05	0.985502098750226	0.999980205328981	1.94	0.99	2.27	1.81	0.95	1.89	2.23	2.06
"20973"	"6"	60880115	60880265	151	"*"	2.15643157116365	2.15250754679497	2.1603449514194	-7.04476982937958e-05	0.985529173524568	0.999980205328981	3.88	5.96	3.41	4.53	2.84	8.52	4.45	2.06
"20974"	"9"	39498391	39498541	151	"*"	0.804034401123113	0.791083793080143	0.816869789259991	-5.11876384530208e-05	0.98554197212644	0.999980205328981	0	3.97	1.14	1.81	0.95	2.84	2.23	1.03
"20975"	"14"	46347496	46347646	151	"*"	1.81130521638706	1.805767308506	1.81682194779847	-6.50137330655273e-05	0.985555641684066	0.999980205328981	3.88	3.97	3.41	2.72	6.63	0	3.34	4.12
"20976"	"8"	69674191	69674341	151	"*"	1.00326082428935	0.992258818162552	1.01417956360561	-5.19936305835518e-05	0.985565037049775	0.999980205328981	1.94	3.97	1.14	0.91	1.89	0	0	6.19
"20977"	"8"	17418366	17418516	151	"*"	1.81323970573647	1.80944614674069	1.81702331574399	-6.54713117114678e-05	0.985572529925049	0.999980205328981	0.97	3.97	4.54	4.53	3.79	1.89	2.23	6.19
"20978"	"3"	73147752	73147902	151	"*"	0.35182125224108	0.338070549113236	0.365442130250606	-4.37035674247392e-05	0.985585572723205	0.999980205328981	0.97	0	2.27	1.81	0.95	0	1.11	3.09
"20979"	"16"	91093426	91093576	151	"*"	1.99499957847579	2.02099557924613	1.96852654553463	6.76634244394713e-05	0.985597756345171	0.999980205328981	4.86	2.98	5.68	2.72	2.84	7.58	1.11	4.12
"20980"	"3"	43846527	43846677	151	"*"	0.323777678430798	0.30552758284861	0.341799791242315	-4.29527785564172e-05	0.985598280742617	0.999980205328981	0.97	3.97	0	0	0.95	0.95	1.11	2.06
"20981"	"X"	61296322	61296472	151	"*"	0	0	0	-3.69656699170244e-05	0.985636002835979	0.999980205328981	0	0	1.14	2.72	1.89	0.95	1.11	0
"20982"	"6"	15070165	15070315	151	"*"	1.16542390922002	1.15707475244617	1.17372502568519	-5.74960893577023e-05	0.985638432912534	0.999980205328981	1.94	1.99	2.27	2.72	2.84	1.89	2.23	2.06
"20983"	"16"	67270897	67271047	151	"*"	1.34639442999386	1.33923287999743	1.35352060552433	-5.96227089823287e-05	0.985654206880751	0.999980205328981	2.91	1.99	3.41	1.81	1.89	1.89	3.34	3.09
"20984"	"LVXM01049160.1"	2080	2230	151	"*"	0.987645144611477	0.976495812022231	0.99870897408314	-5.46725608139883e-05	0.985654630532657	0.999980205328981	1.94	2.98	1.14	1.81	2.84	1.89	2.23	1.03
"20985"	"8"	106899816	106899966	151	"*"	0.0528467992087931	0.0332490551657917	0.0721818890663073	-3.89882838023832e-05	0.985679160221758	0.999980205328981	0.97	1.99	1.14	0	0	0.95	2.23	1.03
"20986"	"15"	34632418	34632568	151	"*"	1.46303775374573	1.45560937955334	1.47042807540876	-6.10872619411664e-05	0.985690482370542	0.999980205328981	2.91	3.97	2.27	1.81	3.79	1.89	3.34	2.06
"20987"	"5"	156203228	156203378	151	"*"	1.45181934688434	1.44419365916612	1.45940493916298	-6.01995284821212e-05	0.98569170228695	0.999980205328981	2.91	2.98	2.27	2.72	5.68	0.95	3.34	1.03
"20988"	"X"	156747339	156747489	151	"*"	0.052793895305419	0.0332490551657917	0.0720774879791398	-3.88999873045522e-05	0.985711395523427	0.999980205328981	0.97	1.99	1.14	0	0.95	0	2.23	1.03
"20989"	"10"	3432808	3432958	151	"*"	1.19072545062825	1.18129325666299	1.20009637820194	-5.66396389612595e-05	0.985773417667383	0.999980205328981	2.91	2.98	2.27	0.91	2.84	0.95	3.34	2.06
"20990"	"X"	167656577	167656727	151	"*"	0	0	0	-3.64596606708297e-05	0.98582162270004	0.999980205328981	1.94	0.99	0	0.91	2.84	0	1.11	0
"20991"	"14"	70294754	70294904	151	"*"	2.17168569503281	2.19606491115996	2.14688741793041	6.89260025143849e-05	0.985877574147404	0.999980205328981	3.88	6.95	5.68	1.81	4.73	6.63	2.23	4.12
"20992"	"5"	55435617	55435767	151	"*"	1.00048244621993	1.03181197354566	0.968457436697425	5.29274076135369e-05	0.985896589781372	0.999980205328981	0.97	1.99	3.41	1.81	0.95	4.74	1.11	1.03
"20993"	"6"	140740610	140740760	151	"*"	0.651985130045057	0.637442629990755	0.666382502035441	-4.62533532162589e-05	0.985916963181284	0.999980205328981	0.97	2.98	2.27	0	0.95	0.95	4.45	0
"20994"	"9"	83512069	83512219	151	"*"	0.325253029667854	0.356368948495332	0.293451184281392	4.16711149169083e-05	0.985921761731542	0.999980205328981	1.94	0	2.27	0.91	2.84	0	0	2.06
"20995"	"LVXM01046992.1"	3407	3557	151	"*"	0.349916062427067	0.334134025552091	0.365527321768344	-4.23477161738571e-05	0.985930128981833	0.999980205328981	2.91	0.99	1.14	0	0	0.95	1.11	3.09
"20996"	"3"	134743294	134743444	151	"*"	2.97657134253444	2.97706998742285	2.97607252523766	-8.0502446073163e-05	0.98600427620094	0.999980205328981	9.71	7.94	5.68	8.16	9.47	11.37	4.45	6.19
"20997"	"6"	67741585	67741735	151	"*"	0.812637646220884	0.842275425566835	0.782378214666701	4.9533458747751e-05	0.986021954324406	0.999980205328981	2.91	1.99	2.27	0	0.95	3.79	1.11	1.03
"20998"	"2"	163644931	163645081	151	"*"	0	0	0	-2.09419347029512e-05	0.986038375010798	0.999980205328981	0.97	0	1.14	0	0	0	2.23	0
"20999"	"8"	37436348	37436498	151	"*"	4.52821860287835	4.53341411638014	4.52300431136	0.00011014256836439	0.986047872931448	0.999980205328981	22.34	17.88	26.13	26.29	20.83	32.2	24.5	14.43
"21000"	"X"	13027920	13028070	151	"*"	0.328493284671669	0.362533658661806	0.293630279359708	4.29744589709809e-05	0.986070680964989	0.999980205328981	0.97	0.99	2.27	0.91	0.95	1.89	0	2.06
"21001"	"9"	128567223	128567373	151	"*"	2.69215987425065	2.69084455791731	2.69347399249204	-7.51845580636692e-05	0.986109696089679	0.999980205328981	5.83	10.92	4.54	4.53	5.68	9.47	5.57	5.15
"21002"	"LVXM01049465.1"	1948	2098	151	"*"	2.74951791945998	2.74897932018345	2.75005631773704	-7.42047223928939e-05	0.986182629721662	0.999980205328981	7.77	5.96	6.82	6.35	2.84	9.47	2.23	12.37
"21003"	"10"	4737159	4737309	151	"*"	0.277154094833905	0.260395943753408	0.293719818562283	-3.86547219054519e-05	0.986204513790048	0.999980205328981	3.88	0	0	0.91	0	2.84	0	2.06
"21004"	"1"	72788780	72788930	151	"*"	1.0357262800034	1.02793854862809	1.04347219846867	-5.2363112439523e-05	0.986219517014619	0.999980205328981	1.94	0.99	3.41	1.81	0.95	0.95	2.23	4.12
"21005"	"4"	154963051	154963201	151	"*"	3.71222790222218	3.71103677794854	3.71341804388573	8.94108849028275e-05	0.986222941025017	0.999980205328981	9.71	15.89	15.9	10.88	12.31	4.74	18.93	16.49
"21006"	"5"	117014119	117014269	151	"*"	1.26102167673875	1.27867361636428	1.24315108059931	3.82243632380735e-05	0.98625419370392	0.999980205328981	4.86	0.99	1.14	2.72	8.52	0.95	0	0
"21007"	"1"	119878393	119878543	151	"*"	0.769244529820571	0.756055170096112	0.782314401761774	-4.79063835902517e-05	0.986256078670844	0.999980205328981	4.86	0.99	0	0.91	1.89	2.84	1.11	1.03
"21008"	"1"	31895418	31895568	151	"*"	3.65144066721866	3.64874511912858	3.65413118830658	9.08824673257386e-05	0.986258661532363	0.999980205328981	11.65	9.93	11.36	17.23	9.47	14.21	12.25	14.43
"21009"	"15"	55091309	55091459	151	"*"	1.42994520369294	1.45560937955334	1.40381620526369	5.65719380930241e-05	0.986260258977535	0.999980205328981	2.91	3.97	2.27	1.81	2.84	6.63	1.11	0
"21010"	"LVXM01048000.1"	33	183	151	"*"	1.79720573263399	1.8204300625703	1.77360141491142	6.05135110244274e-05	0.986271054182504	0.999980205328981	3.88	2.98	4.54	2.72	0.95	9.47	2.23	1.03
"21011"	"3"	43687923	43688073	151	"*"	1.72535623277148	1.75190249252464	1.69831233848162	6.07128025911939e-05	0.986273975237132	0.999980205328981	2.91	3.97	5.68	0.91	2.84	2.84	1.11	6.19
"21012"	"X"	56708590	56708740	151	"*"	1.0030163714501	0.992258818162552	1.01369430364681	-5.10515421913733e-05	0.986318263553678	0.999980205328981	1.94	3.97	1.14	0.91	3.79	0	2.23	2.06
"21013"	"2"	12414273	12414423	151	"*"	0.395583623448208	0.42547312708346	0.365061749875008	4.18309768660853e-05	0.98631904954639	0.999980205328981	0.97	0.99	3.41	0	1.89	0	2.23	1.03
"21014"	"LVXM01046583.1"	1557	1707	151	"*"	0.580451756629704	0.612088498471518	0.548105671054182	4.57379630878135e-05	0.98632152411546	0.999980205328981	1.94	0.99	2.27	0.91	1.89	2.84	1.11	0
"21015"	"16"	60267261	60267411	151	"*"	1.16429127295935	1.15484471958665	1.17367637386371	-5.38316110262387e-05	0.986328443712333	0.999980205328981	3.88	2.98	1.14	0.91	3.79	0.95	2.23	2.06
"21016"	"9"	38093074	38093224	151	"*"	1.474236437008	1.4993504120916	1.44867752917513	5.67527141357858e-05	0.986336133352139	0.999980205328981	1.94	5.96	3.41	0	1.89	4.74	2.23	2.06
"21017"	"X"	12191049	12191199	151	"*"	1.21848975553007	1.21068685133062	1.22625068417142	-5.37459965820006e-05	0.986340378937423	0.999980205328981	0.97	3.97	3.41	0.91	0.95	0.95	3.34	4.12
"21018"	"X"	152122408	152122558	151	"*"	0.858489198405857	0.849440580361462	0.867481416855816	-4.8098285249339e-05	0.986352474661832	0.999980205328981	0	1.99	3.41	1.81	0	0.95	2.23	4.12
"21019"	"13"	80543098	80543248	151	"*"	1.69397689296519	1.68986410014024	1.698077994482	-6.12760521405797e-05	0.986360985744341	0.999980205328981	3.88	1.99	3.41	3.63	2.84	4.74	3.34	2.06
"21020"	"2"	68579473	68579623	151	"*"	2.02560893233075	2.05189833135908	1.99883157115217	6.47113692456802e-05	0.986376649515538	0.999980205328981	1.94	3.97	7.95	2.72	4.73	3.79	3.34	4.12
"21021"	"3"	74790690	74790840	151	"*"	1.13222290665709	1.15839237665062	1.10556995747174	5.19291711473978e-05	0.986386687471747	0.999980205328981	2.91	3.97	1.14	0.91	1.89	5.68	0	1.03
"21022"	"1"	15260163	15260313	151	"*"	0.375297855563344	0.40803574260018	0.341799791242315	4.20073390393179e-05	0.986417910400342	0.999980205328981	0	0.99	3.41	0.91	0.95	0.95	1.11	2.06
"21023"	"3"	163328448	163328598	151	"*"	0.575543652996581	0.562299877231296	0.588666957486601	-4.53854230896886e-05	0.986417918599792	0.999980205328981	0.97	1.99	1.14	1.81	0.95	2.84	2.23	0
"21024"	"18"	20042595	20042745	151	"*"	0.325145089260141	0.356368948495332	0.29323048326611	4.12311540628918e-05	0.986420525488563	0.999980205328981	1.94	0	2.27	0.91	1.89	1.89	1.11	0
"21025"	"18"	54950245	54950395	151	"*"	1.89951723489428	1.89638971666839	1.90263798785427	-6.36972104317553e-05	0.986429733769387	0.999980205328981	3.88	3.97	3.41	3.63	5.68	2.84	3.34	3.09
"21026"	"5"	6263406	6263556	151	"*"	4.48011262608604	4.48425385296717	4.47595947766833	0.000102920056177912	0.986430203266759	0.999980205328981	34.96	16.88	24.99	12.69	22.72	16.1	23.39	26.8
"21027"	"12"	53378052	53378202	151	"*"	3.14500492242042	3.14654789246407	3.14346030039513	-7.92437115463827e-05	0.986466677757076	0.999980205328981	7.77	4.97	9.09	13.6	10.42	13.26	4.45	7.22
"21028"	"14"	108978619	108978769	151	"*"	2.38373236750605	2.38282224671963	2.38464191450686	-6.94618786834832e-05	0.986556358431426	0.999980205328981	5.83	5.96	4.54	4.53	6.63	5.68	4.45	4.12
"21029"	"7"	90491761	90491911	151	"*"	0.797408300659575	0.829233222030777	0.764865475810083	4.81835324529475e-05	0.986563904904008	0.999980205328981	1.94	1.99	2.27	0.91	1.89	2.84	0	2.06
"21030"	"12"	100183484	100183634	151	"*"	1.3480450218608	1.34235535726555	1.35371233581625	-5.52482698017641e-05	0.986573790095459	0.999980205328981	1.94	2.98	3.41	1.81	0.95	1.89	2.23	5.15
"21031"	"18"	93235772	93235922	151	"*"	0.277137258004935	0.260770884268425	0.293320047284236	-3.89559586399573e-05	0.98659168706732	0.999980205328981	0	2.98	0	1.81	0.95	2.84	1.11	0
"21032"	"10"	25882429	25882579	151	"*"	0.349766889932496	0.334134025552091	0.365232172805262	-4.0622521868795e-05	0.986596135596623	0.999980205328981	2.91	0.99	1.14	0	0	1.89	2.23	1.03
"21033"	"X"	148553050	148553200	151	"*"	0	0	0	-2.63228740578946e-05	0.986606044971389	0.999980205328981	2.91	0	0	0	0	0.95	0	2.06
"21034"	"6"	70258347	70258497	151	"*"	1.01571822093895	1.04698513781173	0.983758629707	5.09425276657687e-05	0.98660880337353	0.999980205328981	0.97	2.98	3.41	0.91	1.89	2.84	1.11	2.06
"21035"	"1"	49166848	49166998	151	"*"	1.88348281678816	1.88033600587747	1.88662277880123	-6.21122683908199e-05	0.986650732908345	0.999980205328981	4.86	3.97	2.27	3.63	4.73	3.79	1.11	5.15
"21036"	"2"	4783278	4783428	151	"*"	0.375531266925722	0.362533658661806	0.388412821197715	-4.15111906377449e-05	0.986661442852597	0.999980205328981	0.97	0.99	2.27	0.91	0.95	0	2.23	2.06
"21037"	"X"	82600542	82600692	151	"*"	0.773160922229525	0.763660431766175	0.782599258775569	-4.71097458916779e-05	0.98669028568278	0.999980205328981	1.94	0.99	1.14	2.72	0.95	2.84	0	3.09
"21038"	"LVXM01047439.1"	16	166	151	"*"	2.50846981181791	2.50708193255921	2.50985635721347	-6.91435087682201e-05	0.986702134321994	0.999980205328981	10.68	2.98	4.54	4.53	7.57	6.63	4.45	4.12
"21039"	"7"	8000702	8000852	151	"*"	2.24547343667003	2.2435062388184	2.24743795578618	-6.62340389751322e-05	0.986709616604444	0.999980205328981	2.91	6.95	4.54	4.53	5.68	5.68	5.57	2.06
"21040"	"4"	52112775	52112925	151	"*"	0.298704401219381	0.328204309002421	0.268588671785071	3.95680868270209e-05	0.98671231555552	0.999980205328981	0	2.98	1.14	0.91	2.84	0.95	0	1.03
"21041"	"7"	100364363	100364513	151	"*"	1.60316394648437	1.59760132815781	1.60870519930288	-5.70645046991779e-05	0.986721593838515	0.999980205328981	6.8	0.99	3.41	0.91	2.84	1.89	3.34	4.12
"21042"	"8"	23832464	23832614	151	"*"	1.78451244264262	1.77816358194639	1.79083348630957	-5.84047787867792e-05	0.986767934349626	0.999980205328981	6.8	3.97	1.14	1.81	7.57	1.89	3.34	1.03
"21043"	"2"	4911175	4911325	151	"*"	0.349443130910313	0.380526306887459	0.317675487133115	4.09790890358531e-05	0.986769272915723	0.999980205328981	1.94	0.99	2.27	0	1.89	0.95	1.11	1.03
"21044"	"1"	187230265	187230415	151	"*"	0.298793626065315	0.328204309002421	0.268770879828526	3.93982107681111e-05	0.986769612061563	0.999980205328981	0	2.98	1.14	0.91	0.95	2.84	0	1.03
"21045"	"13"	20269641	20269791	151	"*"	0.595997448333629	0.583267031039448	0.608616513612606	-4.46368163726489e-05	0.986822048883088	0.999980205328981	0.97	2.98	1.14	0.91	0.95	1.89	2.23	1.03
"21046"	"12"	68022071	68022221	151	"*"	0.417674158545118	0.446353784319046	0.388412821197715	3.9267404044253e-05	0.986838038980733	0.999980205328981	0	0	4.54	0.91	0.95	0	2.23	2.06
"21047"	"12"	26834284	26834434	151	"*"	0.974122806700884	0.964617034454395	0.983566356128171	-4.91214355744088e-05	0.986843833110077	0.999980205328981	0.97	2.98	1.14	2.72	1.89	3.79	2.23	0
"21048"	"3"	65555915	65556065	151	"*"	1.00052260974641	1.03181197354566	0.968539565597381	4.95334057371719e-05	0.986867453000031	0.999980205328981	0.97	1.99	3.41	1.81	2.84	1.89	0	3.09
"21049"	"LVXM01049116.1"	326	476	151	"*"	5.00760456946694	5.00508760845986	5.01011714696882	-0.000117772772467495	0.986894059810904	0.999980205328981	33.02	35.75	30.67	29.01	23.67	37.89	32.29	35.05
"21050"	"16"	83390383	83390533	151	"*"	0.303993139242336	0.290269539768398	0.317587422480652	-3.93342455846132e-05	0.986899049503339	0.999980205328981	1.94	0	1.14	1.81	2.84	0	1.11	1.03
"21051"	"LVXM01046898.1"	2191	2341	151	"*"	0	0	0	3.21361196326337e-05	0.986909948528677	0.999980205328981	0	0.99	1.14	1.81	3.79	0	0	0
"21052"	"6"	70132019	70132169	151	"*"	2.54625958174278	2.54618095451879	2.5463382046818	-6.91282134794859e-05	0.986926475233034	0.999980205328981	5.83	5.96	7.95	3.63	6.63	3.79	7.8	5.15
"21053"	"17"	98874829	98874979	151	"*"	1.1534018104562	1.14659861405463	1.1601730761075	-5.10047758508568e-05	0.986973623516574	0.999980205328981	0.97	1.99	2.27	3.63	4.73	0.95	2.23	1.03
"21054"	"LVXM01047062.1"	2932	3082	151	"*"	2.13834461976088	2.13661233969968	2.14007482232429	-6.31781035552361e-05	0.986976712142554	0.999980205328981	4.86	2.98	3.41	6.35	3.79	8.52	2.23	3.09
"21055"	"4"	118677281	118677431	151	"*"	0.795067921061023	0.824774961882498	0.764736288394443	4.6040172285103e-05	0.986981373565296	0.999980205328981	2.91	0.99	2.27	0.91	3.79	0.95	0	2.06
"21056"	"1"	123959866	123960016	151	"*"	1.1773559689067	1.20726563605332	1.14681306926858	5.16081861772411e-05	0.986991150917361	0.999980205328981	1.94	2.98	3.41	0.91	3.79	1.89	1.11	2.06
"21057"	"2"	118143979	118144129	151	"*"	0.616289331258996	0.603933822470046	0.628539923064301	-4.20392149710301e-05	0.986993697421663	0.999980205328981	0.97	3.97	1.14	0	0.95	0	1.11	4.12
"21058"	"10"	50744264	50744414	151	"*"	1.44115551872209	1.4337754632356	1.44849801385278	-5.42090423089765e-05	0.986998610113199	0.999980205328981	3.88	3.97	1.14	1.81	2.84	4.74	3.34	0
"21059"	"17"	82792594	82792744	151	"*"	1.47636527638681	1.4714246835999	1.48128900755454	-5.53260554571179e-05	0.987005099472401	0.999980205328981	3.88	1.99	3.41	1.81	3.79	0.95	3.34	3.09
"21060"	"8"	31206802	31206952	151	"*"	0.806137714067776	0.795388445261455	0.816807483917192	-4.69076866032416e-05	0.987041556771987	0.999980205328981	2.91	1.99	1.14	0.91	1.89	1.89	2.23	1.03
"21061"	"10"	58210859	58211009	151	"*"	0.795162796960653	0.824774961882498	0.764930065180085	4.58021625877279e-05	0.987048812521807	0.999980205328981	2.91	0.99	2.27	0.91	0.95	3.79	0	2.06
"21062"	"18"	34242240	34242390	151	"*"	1.31299929974875	1.30817494664372	1.31780757403334	-5.23339731348589e-05	0.987069896030043	0.999980205328981	0.97	0.99	3.41	4.53	0.95	4.74	2.23	2.06
"21063"	"14"	11629868	11630018	151	"*"	0.791577058311438	0.817740786356971	0.764930065180085	4.47228993747196e-05	0.987082813569929	0.999980205328981	1.94	3.97	1.14	0	0.95	3.79	0	2.06
"21064"	"6"	4603488	4603638	151	"*"	3.1906070165615	3.18104272375742	3.20010832059675	7.65467904833496e-05	0.987095039271722	0.999980205328981	12.62	5.96	6.82	10.88	10.42	4.74	13.36	8.25
"21065"	"11"	97349056	97349206	151	"*"	1.45040081376127	1.47427403957839	1.42612588538261	5.27602119984047e-05	0.987111503500601	0.999980205328981	2.91	2.98	3.41	1.81	7.57	0.95	2.23	0
"21066"	"6"	56478548	56478698	151	"*"	0.773017565908701	0.763660431766175	0.782314401761774	-4.62225390466143e-05	0.987125056668823	0.999980205328981	1.94	0.99	1.14	2.72	1.89	2.84	1.11	1.03
"21067"	"3"	74599272	74599422	151	"*"	1.31191052344132	1.30616681499717	1.31763145547884	-5.28830361679234e-05	0.987126574048455	0.999980205328981	2.91	1.99	2.27	2.72	4.73	0.95	2.23	2.06
"21068"	"8"	105517874	105518024	151	"*"	1.02262218198395	1.0164775318343	1.02874077212001	-4.89855309979572e-05	0.987131497078831	0.999980205328981	0.97	0.99	3.41	2.72	0.95	1.89	2.23	3.09
"21069"	"LVXM01046024.1"	5630	5780	151	"*"	0	0	0	3.19270235339902e-05	0.987142624945763	0.999980205328981	1.94	1.99	0	0	2.84	0.95	0	0
"21070"	"6"	58239071	58239221	151	"*"	2.25230306204028	2.27578417207442	2.2284334446119	6.34294828391569e-05	0.987180998513796	0.999980205328981	2.91	3.97	7.95	4.53	3.79	8.52	3.34	3.09
"21071"	"14"	47477199	47477349	151	"*"	1.58560651624905	1.58228564257927	1.58891976330376	-5.59405853022545e-05	0.987183266959693	0.999980205328981	0.97	3.97	3.41	3.63	1.89	3.79	2.23	4.12
"21072"	"2"	43137338	43137488	151	"*"	0.598262997300899	0.627238069712624	0.568694041920987	4.26413779185882e-05	0.98720723550071	0.999980205328981	2.91	0.99	2.27	0	0.95	2.84	1.11	1.03
"21073"	"19"	12106665	12106815	151	"*"	1.00886506810169	1.03324905516579	0.984061854614108	4.60262682081832e-05	0.987213614429475	0.999980205328981	1.94	3.97	2.27	0	0	3.79	0	4.12
"21074"	"7"	25931949	25932099	151	"*"	0.617603244946302	0.606904777528986	0.628222960311098	-4.24093442953133e-05	0.987233885626564	0.999980205328981	2.91	0	2.27	0.91	1.89	0	2.23	2.06
"21075"	"6"	106665391	106665541	151	"*"	1.29852725891501	1.29147101112941	1.30554916237445	-5.20201542033515e-05	0.987248022556872	0.999980205328981	4.86	1.99	1.14	1.81	2.84	3.79	2.23	1.03
"21076"	"8"	24088885	24089035	151	"*"	2.19845451760269	2.22274373793291	2.17374935098069	6.26326908793733e-05	0.987249808561621	0.999980205328981	3.88	2.98	9.09	2.72	4.73	4.74	4.45	4.12
