^#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
17	36037652	36038225	MGP_C57BL6NJ_G0023986	Rnf5	17:36037652-36038225	5.6855798	36.009707	0.10232926	75.621142	0.10232926	39635.333	0.13668105
17	36062500	36063562	MGP_C57BL6NJ_G0023986	Rnf5	17:36062500-36063562	5.3179898	22.68961	0.084528683	47.648658	0.084528683	64483.333	0.071141008
17	36118442	36118674	MGP_C57BL6NJ_G0023986	Rnf5	17:36118442-36118674	3.2950799	15.059796	0.045726517	31.625888	0.045726517	120425.33	0.025543246
17	36062500	36063562	MGP_C57BL6NJ_G0023993	Tnxb	17:36062500-36063562	5.3179898	14.684938	0.054707793	27.571807	0.054707793	18196	0.027939246
17	36068475	36068955	MGP_C57BL6NJ_G0023993	Tnxb	17:36068475-36068955	4.2453198	23.074168	0.10090444	43.323063	0.10090444	12803	0.080971038
17	36087581	36088505	MGP_C57BL6NJ_G0023993	Tnxb	17:36087581-36088505	5.8752499	53.260703	0.28931808	100	0.28931808	5824	0.53589022
17	36094884	36095175	MGP_C57BL6NJ_G0023993	Tnxb	17:36094884-36095175	2.66044	21.492739	0.061412293	40.353841	0.061412293	13127	0.045902934
17	36097435	36098003	MGP_C57BL6NJ_G0023993	Tnxb	17:36097435-36098003	2.7288499	21.492739	0.062991434	40.353841	0.062991434	15678	0.047083271
17	36098821	36099826	MGP_C57BL6NJ_G0023993	Tnxb	17:36098821-36099826	4.1286101	21.492739	0.095269781	40.353841	0.095269781	17064	0.071209887
17	36126293	36127260	MGP_C57BL6NJ_G0023993	Tnxb	17:36126293-36127260	4.89117	12.910544	0.071166918	24.240281	0.071166918	44536	0.031953326
17	32367335	32368416	MGP_C57BL6NJ_G0023897	Cbs	17:32367335-32368416	10.58999	9.7406121	0.10393344	23.570411	0.10393344	133273.67	0.028401831
17	32481648	32482167	MGP_C57BL6NJ_G0023897	Cbs	17:32481648-32482167	4.8316898	18.779067	0.15201448	45.441736	0.15201448	19522.667	0.1189671
17	32507036	32507991	MGP_C57BL6NJ_G0023897	Cbs	17:32507036-32507991	7.1856298	41.325593	0.40311758	100	0.40311758	5474.7778	0.57783583
17	32534628	32535801	MGP_C57BL6NJ_G0023897	Cbs	17:32534628-32535801	11.62648	7.913847	0.18571583	19.14999	0.18571583	32939.333	0.045524582
17	1149267	1149779	MGP_C57BL6NJ_G0023522	Tmem242	17:1149267-1149779	39.867691	0.25636813	0.63871812	64.648703	0.63871812	1559888.7	0.045625968
17	1595320	1595733	MGP_C57BL6NJ_G0023522	Tmem242	17:1595320-1595733	12.52705	0.3579694	0.24317188	90.269635	0.24317188	1113934.7	0.024254821
17	2151527	2152283	MGP_C57BL6NJ_G0023522	Tmem242	17:2151527-2152283	12.20877	0.39655572	0.21320887	100	0.21320887	557384.67	0.023558537
17	32347558	32347849	MGP_C57BL6NJ_G0023896	Pknox1	17:32347558-32347849	4.0796199	10.615119	0.06968475	36.085246	0.06968475	97199.143	0.020107794
17	32367335	32368416	MGP_C57BL6NJ_G0023896	Pknox1	17:32367335-32368416	10.58999	7.4888426	0.079906805	25.45772	0.079906805	76632.143	0.022444269
17	32395915	32396633	MGP_C57BL6NJ_G0023896	Pknox1	17:32395915-32396633	6.5901599	11.227227	0.10113148	38.166058	0.10113148	48415.143	0.027983768
17	32414944	32415233	MGP_C57BL6NJ_G0023896	Pknox1	17:32414944-32415233	2.6965301	20.921076	0.07236926	71.119519	0.07236926	29815.143	0.053811394
17	32418764	32419437	MGP_C57BL6NJ_G0023896	Pknox1	17:32418764-32419437	5.1339002	20.921076	0.1377832	71.119519	0.1377832	25611.143	0.10245104
17	32425246	32425887	MGP_C57BL6NJ_G0023896	Pknox1	17:32425246-32425887	10.28923	29.416785	0.42048415	100	0.42048415	19161.143	0.46166498
17	32427844	32428018	MGP_C57BL6NJ_G0023896	Pknox1	17:32427844-32428018	2.0857501	29.416785	0.085549352	100	0.085549352	17445.714	0.093927774
17	32481648	32482167	MGP_C57BL6NJ_G0023896	Pknox1	17:32481648-32482167	4.8316898	14.503384	0.11740329	49.303091	0.11740329	36600.857	0.054193407
17	15831436	15832389	MGP_C57BL6NJ_G0023593	Has1	17:15831436-15832389	19.092279	3.4973319	0.59651413	14.843179	0.59651413	816373	0.0560796
17	15943056	15943698	MGP_C57BL6NJ_G0023593	Has1	17:15943056-15943698	17.25267	2.0881008	0.52915954	8.8622	0.52915954	705064	0.029701981
17	16211835	16212659	MGP_C57BL6NJ_G0023593	Has1	17:16211835-16212659	7.4425902	6.964331	0.3243809	29.557621	0.3243809	436103	0.060727022
17	16479416	16479750	MGP_C57BL6NJ_G0023593	Has1	17:16479416-16479750	9.8852301	3.8204303	0.29768248	16.214455	0.29768248	169012	0.030571228
17	16480634	16480849	MGP_C57BL6NJ_G0023593	Has1	17:16480634-16480849	5.8056102	6.8939756	0.29056552	29.259023	0.29056552	167913	0.053846952
17	16631235	16632363	MGP_C57BL6NJ_G0023593	Has1	17:16631235-16632363	11.59504	12.263367	0.15975257	52.04749	0.15975257	16399	0.052662913
17	16662033	16662392	MGP_C57BL6NJ_G0023593	Has1	17:16662033-16662392	3.7658	23.561879	0.35831031	100	0.35831031	13272	0.22694287
17	16783626	16784501	MGP_C57BL6NJ_G0023593	Has1	17:16783626-16784501	15.39102	4.3465193	0.4860862	18.447252	0.4860862	134865	0.056793969
17	16794085	16794431	MGP_C57BL6NJ_G0023593	Has1	17:16794085-16794431	3.13817	6.5872319	0.11891235	27.957159	0.11891235	145324	0.021056065
17	16833081	16833367	MGP_C57BL6NJ_G0023593	Has1	17:16833081-16833367	3.9227099	8.5292347	0.32503745	36.199298	0.32503745	184320	0.074523078
17	17990139	17990616	MGP_C57BL6NJ_G0023593	Has1	17:17990139-17990616	19.269751	2.1634769	0.72636066	9.1821068	0.72636066	1341378	0.042242722
17	17998642	17999275	MGP_C57BL6NJ_G0023593	Has1	17:17998642-17999275	29.977289	1.7813349	1.0116078	7.5602411	1.0116078	1349881	0.048440104
17	71323539	71324780	MGP_C57BL6NJ_G0024393	Rab12	17:71323539-71324780	5.3348899	12.718352	0.33274174	28.756523	0.33274174	39432	0.057636201
17	71359147	71359857	MGP_C57BL6NJ_G0024393	Rab12	17:71359147-71359857	4.4182	22.80577	0.41346847	51.564437	0.41346847	9710.4	0.12854478
17	71368078	71369309	MGP_C57BL6NJ_G0024393	Rab12	17:71368078-71369309	7.9523802	44.227711	1.0411943	100	1.0411943	4393	0.71583399
17	30128755	30129654	MGP_C57BL6NJ_G0023870	Pim1	17:30128755-30129654	3.46998	15.836595	0.09604446	29.394696	0.09604446	39113	0.02581103
17	30145537	30145766	MGP_C57BL6NJ_G0023870	Pim1	17:30145537-30145766	2.9287901	18.167567	0.10660101	33.721271	0.10660101	23001	0.032864671
17	30147133	30147787	MGP_C57BL6NJ_G0023870	Pim1	17:30147133-30147787	3.0655501	18.167567	0.11157875	33.721271	0.11157875	20980	0.034399289
17	30167742	30169322	MGP_C57BL6NJ_G0023870	Pim1	17:30167742-30169322	6.4904399	53.875689	0.5876149	100	0.5876149	0	0.53722576
17	30170708	30171038	MGP_C57BL6NJ_G0023870	Pim1	17:30170708-30171038	2.2409999	21.152018	0.085643846	39.260785	0.085643846	1942	0.030741084
17	30176625	30176831	MGP_C57BL6NJ_G0023870	Pim1	17:30176625-30176831	2.6674399	35.362601	0.15449062	65.637399	0.15449062	7859	0.092708065
17	30231948	30232674	MGP_C57BL6NJ_G0023870	Pim1	17:30231948-30232674	8.8184204	9.9515331	0.12176477	18.471287	0.12176477	63182	0.020562828
17	23570309	23571236	MGP_C57BL6NJ_G0023670	Hcfc1r1	17:23570309-23571236	8.7268496	53.874339	0.35397368	100	0.35397368	0	0.42382108
17	23574019	23574449	MGP_C57BL6NJ_G0023670	Hcfc1r1	17:23574019-23574449	3.2161701	53.874339	0.13045252	100	0.13045252	3536.6667	0.1561939
17	23594610	23594779	MGP_C57BL6NJ_G0023670	Hcfc1r1	17:23594610-23594779	3.48879	24.522946	0.098408723	45.518788	0.098408723	24127.667	0.053633467
17	23595144	23595698	MGP_C57BL6NJ_G0023670	Hcfc1r1	17:23595144-23595698	9.5103703	29.744277	0.30563186	55.210472	0.30563186	24661.667	0.20203735
17	23603439	23603654	MGP_C57BL6NJ_G0023670	Hcfc1r1	17:23603439-23603654	2.9812601	18.388951	0.064034209	34.133043	0.064034209	32956.667	0.026169693
17	84104536	84104708	MGP_C57BL6NJ_G0024441	Fez2	17:84104536-84104708	6.27634	10.654684	0.82026317	16.183805	0.82026317	83404	0.020439937
17	84161989	84162201	MGP_C57BL6NJ_G0024441	Fez2	17:84161989-84162201	3.6088901	17.881743	0.62421226	27.161261	0.62421226	25911	0.026105254
17	84170611	84170958	MGP_C57BL6NJ_G0024441	Fez2	17:84170611-84170958	3.0299399	18.459504	0.5750819	28.038844	0.5750819	17154	0.024827644
17	84171578	84172035	MGP_C57BL6NJ_G0024441	Fez2	17:84171578-84172035	2.6313	18.459504	0.49942013	28.038844	0.49942013	16077	0.021561146
17	84172210	84173072	MGP_C57BL6NJ_G0024441	Fez2	17:84172210-84173072	3.5931499	18.459504	0.68197903	28.038844	0.68197903	15040	0.029442645
17	84187471	84188310	MGP_C57BL6NJ_G0024441	Fez2	17:84187471-84188310	11.66605	65.835467	4.411287	100	4.411287	0	0.67922085
17	84245103	84245266	MGP_C57BL6NJ_G0024441	Fez2	17:84245103-84245266	15.53394	8.6306637	1.3761143	13.109444	1.3761143	56992	0.027776944
17	27096959	27097344	MGP_C57BL6NJ_G0023811	Nkx2-5	17:27096959-27097344	5.8575201	74.000521	0.56344465	100	0.56344465	0	0.4524199
17	27097800	27098021	MGP_C57BL6NJ_G0023811	Nkx2-5	17:27097800-27098021	2.93488	74.000521	0.28231101	100	0.28231101	594	0.22668264
17	27105067	27105426	MGP_C57BL6NJ_G0023811	Nkx2-5	17:27105067-27105426	2.5920601	37.322577	0.13492693	50.43556	0.13492693	7861	0.054641917
17	27107995	27109732	MGP_C57BL6NJ_G0023811	Nkx2-5	17:27107995-27109732	4.8917699	37.322577	0.25457856	50.43556	0.25457856	10789	0.10309773
17	27119355	27120220	MGP_C57BL6NJ_G0023811	Nkx2-5	17:27119355-27120220	8.8076	19.82301	0.25759608	26.787663	0.25759608	22149	0.055406984
17	24771595	24772495	MGP_C57BL6NJ_G0023727	Ndufb10	17:24771595-24772495	5.9672699	33.810293	0.10085636	48.36675	0.10085636	17565.167	0.059030333
17	24785917	24786766	MGP_C57BL6NJ_G0023727	Ndufb10	17:24785917-24786766	9.3772497	69.682617	0.30583271	99.683305	0.30583271	3294.1667	0.36169832
17	24790353	24790848	MGP_C57BL6NJ_G0023727	Ndufb10	17:24790353-24790848	4.1138301	69.903999	0.12939473	100	0.12939473	463.83333	0.15351802
17	24793872	24794073	MGP_C57BL6NJ_G0023727	Ndufb10	17:24793872-24794073	2.526	69.903999	0.079451773	100	0.079451773	3812.8333	0.094264108
17	24799365	24799622	MGP_C57BL6NJ_G0023727	Ndufb10	17:24799365-24799622	2.46049	62.146472	0.077636168	88.902598	0.077636168	9305.8333	0.084551533
17	24803131	24803852	MGP_C57BL6NJ_G0023727	Ndufb10	17:24803131-24803852	8.0215902	38.797663	0.18266065	55.501349	0.18266065	13071.833	0.12336212
17	24812551	24813018	MGP_C57BL6NJ_G0023727	Ndufb10	17:24812551-24813018	6.5077801	22.2285	0.10677471	31.79861	0.10677471	22491.833	0.043047295
17	48732998	48733382	MGP_C57BL6NJ_G0024203	Mrpl14	17:48732998-48733382	5.1482	41.370935	0.22984373	88.186042	0.22984373	8862	0.18972867
17	48737635	48737835	MGP_C57BL6NJ_G0024203	Mrpl14	17:48737635-48737835	2.3150401	46.913246	0.11721799	100	0.11721799	4409	0.095317562
17	48738018	48739005	MGP_C57BL6NJ_G0024203	Mrpl14	17:48738018-48739005	6.6188002	46.913246	0.33513134	100	0.33513134	3459.3333	0.27251705
17	48747958	48748442	MGP_C57BL6NJ_G0024203	Mrpl14	17:48747958-48748442	5.3173499	36.800222	0.26518275	78.443137	0.26518275	6503.3333	0.16890521
17	48759465	48760358	MGP_C57BL6NJ_G0024203	Mrpl14	17:48759465-48760358	6.9039698	24.604536	0.27489596	52.446883	0.27489596	17222	0.11612868
17	50874579	50876038	MGP_C57BL6NJ_G0024271	Treml4	17:50874579-50876038	10.15511	3.0947582	0.047291633	29.679785	0.047291633	767136	0.027223188
17	50925939	50926563	MGP_C57BL6NJ_G0024271	Treml4	17:50925939-50926563	6.67659	5.4307721	0.048115938	52.082954	0.048115938	716611	0.042361928
17	51332247	51332899	MGP_C57BL6NJ_G0024271	Treml4	17:51332247-51332899	6.9039698	2.8795306	0.043076774	27.615678	0.043076774	310275	0.02095784
17	51568500	51569250	MGP_C57BL6NJ_G0024271	Treml4	17:51568500-51569250	5.5315299	6.9609595	0.11418241	66.757971	0.11418241	73924	0.12905592
17	51569532	51570365	MGP_C57BL6NJ_G0024271	Treml4	17:51569532-51570365	8.1361303	6.9609595	0.16794684	66.757971	0.16794684	72809	0.18982376
17	51680647	51680831	MGP_C57BL6NJ_G0024271	Treml4	17:51680647-51680831	2.9812601	10.427158	0.064948495	100	0.064948495	37474	0.10965723
17	51810377	51812006	MGP_C57BL6NJ_G0024271	Treml4	17:51810377-51812006	7.87398	4.8197883	0.043470473	46.223411	0.043470473	167204	0.034574587
17	51828388	51828771	MGP_C57BL6NJ_G0024271	Treml4	17:51828388-51828771	5.30829	4.561037	0.042156389	43.741898	0.042156389	185215	0.031209302
17	51831708	51831927	MGP_C57BL6NJ_G0024271	Treml4	17:51831708-51831927	3.9243	5.9212604	0.044323602	56.786903	0.044323602	188535	0.045975362
17	51833575	51834036	MGP_C57BL6NJ_G0024271	Treml4	17:51833575-51834036	4.4075999	5.9212604	0.049782307	56.786903	0.049782307	190402	0.05163749
17	51878077	51878288	MGP_C57BL6NJ_G0024271	Treml4	17:51878077-51878288	4.3934398	3.8141672	0.035865672	36.579162	0.035865672	234904	0.025633993
17	9358568	9358988	MGP_C57BL6NJ_G0023564	Mrpl18	17:9358568-9358988	13.65104	5.2170606	0.42456289	12.471561	0.42456289	1628723.6	0.04128965
17	10840680	10841105	MGP_C57BL6NJ_G0023564	Mrpl18	17:10840680-10841105	4.6608601	12.027536	0.13856813	28.752235	0.13856813	146606.6	0.031068001
17	10987362	10988522	MGP_C57BL6NJ_G0023564	Mrpl18	17:10987362-10988522	13.9205	41.831656	0.6592901	100	0.6592901	19.2	0.51410865
17	11009357	11009572	MGP_C57BL6NJ_G0023564	Mrpl18	17:11009357-11009572	2.6674399	15.435593	0.069718692	36.899312	0.069718692	21646.4	0.02006069
17	11040285	11041114	MGP_C57BL6NJ_G0023564	Mrpl18	17:11040285-11041114	14.12409	8.4084452	0.28058544	20.100675	0.28058544	52574.4	0.043979888
17	13075637	13076554	MGP_C57BL6NJ_G0023564	Mrpl18	17:13075637-13076554	6.4126101	22.80535	0.39526927	54.516965	0.39526927	2087926.4	0.16803629
17	24771595	24772495	MGP_C57BL6NJ_G0023728	Rpl3l	17:24771595-24772495	5.9672699	28.224288	0.084193268	39.877742	0.084193268	22888	0.039025808
17	24785917	24786766	MGP_C57BL6NJ_G0023728	Rpl3l	17:24785917-24786766	9.3772497	63.747805	0.27978519	90.068473	0.27978519	8617	0.29482411
17	24790353	24790848	MGP_C57BL6NJ_G0023728	Rpl3l	17:24790353-24790848	4.1138301	70.073024	0.1297076	99.005294	0.1297076	4535	0.14657835
17	24793872	24794073	MGP_C57BL6NJ_G0023728	Rpl3l	17:24793872-24794073	2.526	70.073024	0.079643883	99.005294	0.079643883	1457	0.09000297
17	24799365	24799622	MGP_C57BL6NJ_G0023728	Rpl3l	17:24799365-24799622	2.46049	70.777047	0.088417871	100	0.088417871	4035.25	0.100952
17	24803131	24803852	MGP_C57BL6NJ_G0023728	Rpl3l	17:24803131-24803852	8.0215902	50.615284	0.2382984	71.513698	0.2382984	7749	0.20707276
17	24812551	24813018	MGP_C57BL6NJ_G0023728	Rpl3l	17:24812551-24813018	6.5077801	24.031274	0.11543434	33.953485	0.11543434	17169	0.045982559
17	27980819	27982204	MGP_C57BL6NJ_G0023828	Nudt3	17:27980819-27982204	5.8829999	14.654514	0.082437156	24.810854	0.082437156	65668.333	0.020165037
17	27994539	27995680	MGP_C57BL6NJ_G0023828	Nudt3	17:27994539-27995680	6.8026199	13.598108	0.099014244	23.022304	0.099014244	52192.333	0.023006643
17	28004048	28004414	MGP_C57BL6NJ_G0023828	Nudt3	17:28004048-28004414	4.74506	19.936855	0.097942277	33.754133	0.097942277	43458.333	0.032317158
17	28016199	28017098	MGP_C57BL6NJ_G0023828	Nudt3	17:28016199-28017098	5.3531299	24.881422	0.17479721	42.125543	0.17479721	31651.889	0.10484961
17	28024865	28026581	MGP_C57BL6NJ_G0023828	Nudt3	17:28024865-28026581	4.0310502	17.593016	0.09829552	29.785892	0.09829552	24185.444	0.031524045
17	28032884	28033559	MGP_C57BL6NJ_G0023828	Nudt3	17:28032884-28033559	4.84618	22.000724	0.12522999	37.248371	0.12522999	18873.778	0.04723402
17	28053506	28054675	MGP_C57BL6NJ_G0023828	Nudt3	17:28053506-28054675	9.8125801	59.06493	0.45101798	100	0.45101798	5948	0.48137136
17	28061256	28062000	MGP_C57BL6NJ_G0023828	Nudt3	17:28061256-28062000	4.8966599	27.074834	0.1037043	45.839102	0.1037043	13384.667	0.047764701
17	28066953	28068128	MGP_C57BL6NJ_G0023828	Nudt3	17:28066953-28068128	9.9307404	26.398873	0.19916643	44.694666	0.19916643	19081.667	0.08816251
17	49195060	49195666	MGP_C57BL6NJ_G0024206	Mrps18a	17:49195060-49195666	7.4719601	30.725972	0.3208437	75.623859	0.3208437	12274.667	0.18140995
17	49201440	49201936	MGP_C57BL6NJ_G0024206	Mrps18a	17:49201440-49201936	10.70225	34.275924	0.48062567	84.361128	0.48062567	6129.5	0.27573931
17	49208375	49208647	MGP_C57BL6NJ_G0024206	Mrps18a	17:49208375-49208647	3.67383	40.629998	0.19762348	100	0.19762348	6118.8333	0.12429979
17	49213457	49214256	MGP_C57BL6NJ_G0024206	Mrps18a	17:49213457-49214256	4.5673499	37.584422	0.1817513	92.50412	0.1817513	6312.3333	0.11547225
17	49219273	49219787	MGP_C57BL6NJ_G0024206	Mrps18a	17:49219273-49219787	5.4338999	35.276317	0.23645097	86.82333	0.23645097	11333.333	0.14901835
17	32367335	32368416	MGP_C57BL6NJ_G0023895	Ndufv3	17:32367335-32368416	10.58999	37.051005	0.39533845	54.657122	0.39533845	9371.8	0.20075532
17	32375161	32376103	MGP_C57BL6NJ_G0023895	Ndufv3	17:32375161-32376103	10.82643	67.788064	0.66476646	100	0.66476646	1984	0.65212016
17	32395915	32396633	MGP_C57BL6NJ_G0023895	Ndufv3	17:32395915-32396633	6.5901599	15.940963	0.14359139	23.515884	0.14359139	18128.2	0.034106612
17	90392104	90392714	MGP_C57BL6NJ_G0024482	Zfp36l2	17:90392104-90392714	6.4589601	7.4738076	0.57659891	17.015129	0.57659891	48851	0.020177341
17	90430738	90430910	MGP_C57BL6NJ_G0024482	Zfp36l2	17:90430738-90430910	2.4648399	20.902091	0.5932382	47.586424	0.5932382	10655	0.058058662
17	90437819	90438180	MGP_C57BL6NJ_G0024482	Zfp36l2	17:90437819-90438180	2.56953	43.092288	0.91314259	98.105395	0.91314259	3385	0.18424102
17	90441473	90442820	MGP_C57BL6NJ_G0024482	Zfp36l2	17:90441473-90442820	5.9880199	43.924483	2.5985606	100	2.5985606	0	0.53442615
17	90456768	90456952	MGP_C57BL6NJ_G0024482	Zfp36l2	17:90456768-90456952	2.6674399	19.206422	0.61238329	43.726005	0.61238329	15204	0.055070369
17	49913951	49915105	MGP_C57BL6NJ_G0024239	Rpl7l1	17:49913951-49915105	9.6155701	13.529021	0.23910423	23.082668	0.23910423	11165	0.036031345
17	49925933	49926996	MGP_C57BL6NJ_G0024239	Rpl7l1	17:49925933-49926996	10.44819	58.611167	1.3220943	100	1.3220943	0	0.8631169
17	36419332	36421154	MGP_C57BL6NJ_G0024007	Hspa1b	17:36419332-36421154	9.7570801	29.182862	0.16348728	60.125116	0.16348728	12425	0.10076235
17	36426838	36427110	MGP_C57BL6NJ_G0024007	Hspa1b	17:36426838-36427110	3.8118501	48.536891	0.11007313	100	0.11007313	6469	0.11283392
17	36432661	36433842	MGP_C57BL6NJ_G0024007	Hspa1b	17:36432661-36433842	10.59853	48.536891	0.26788325	100	0.26788325	0	0.27460216
17	36437965	36438233	MGP_C57BL6NJ_G0024007	Hspa1b	17:36437965-36438233	6.5221	41.637141	0.18956423	85.784525	0.18956423	4387	0.16669544
17	36442060	36442536	MGP_C57BL6NJ_G0024007	Hspa1b	17:36442060-36442536	5.1956801	26.488368	0.088991274	54.573681	0.088991274	8482	0.049783915
17	36453787	36454546	MGP_C57BL6NJ_G0024007	Hspa1b	17:36453787-36454546	11.32167	16.034223	0.1030641	33.035127	0.1030641	20209	0.034901312
17	36522471	36523186	MGP_C57BL6NJ_G0024007	Hspa1b	17:36522471-36523186	9.2774601	34.112181	0.23135288	70.280937	0.23135288	88893	0.16667514
17	24757774	24758724	MGP_C57BL6NJ_G0023726	Rps2	17:24757774-24758724	7.5329499	18.574347	0.073242216	26.56668	0.073242216	27404.667	0.027652496
17	24771595	24772495	MGP_C57BL6NJ_G0023726	Rps2	17:24771595-24772495	5.9672699	43.518378	0.12981566	62.243849	0.12981566	13633.667	0.11482217
17	24785917	24786766	MGP_C57BL6NJ_G0023726	Rps2	17:24785917-24786766	9.3772497	69.91595	0.3068568	100	0.3068568	802.33333	0.43207775
17	24790353	24790848	MGP_C57BL6NJ_G0023726	Rps2	17:24790353-24790848	4.1138301	59.608195	0.11033684	85.256934	0.11033684	4225.3333	0.1398504
17	24793872	24794073	MGP_C57BL6NJ_G0023726	Rps2	17:24793872-24794073	2.526	59.608195	0.067749726	85.256934	0.067749726	7744.3333	0.085871828
17	24799365	24799622	MGP_C57BL6NJ_G0023726	Rps2	17:24799365-24799622	2.46049	37.947668	0.047405934	54.276124	0.047405934	13237.333	0.039734664
17	24803131	24803852	MGP_C57BL6NJ_G0023726	Rps2	17:24803131-24803852	8.0215902	26.338542	0.12400271	37.671721	0.12400271	17003.333	0.068335306
17	24812551	24813018	MGP_C57BL6NJ_G0023726	Rps2	17:24812551-24813018	6.5077801	15.546153	0.074676023	22.235488	0.074676023	26423.333	0.023847533
17	29918360	29919043	MGP_C57BL6NJ_G0023866	BC004004	17:29918360-29919043	4.9505401	17.264913	0.10974785	37.79066	0.10974785	21153.6	0.02568317
17	29925281	29926047	MGP_C57BL6NJ_G0023866	BC004004	17:29925281-29926047	9.0734701	34.215112	0.37400857	74.89245	0.37400857	14149.6	0.18314444
17	29932970	29933497	MGP_C57BL6NJ_G0023866	BC004004	17:29932970-29933497	11.25408	45.685662	0.60216974	100	0.60216974	6930.2	0.39031065
17	29938195	29938606	MGP_C57BL6NJ_G0023866	BC004004	17:29938195-29938606	3.4809101	44.783186	0.19156391	98.024595	0.19156391	7997.6	0.12564301
17	29950093	29950617	MGP_C57BL6NJ_G0023866	BC004004	17:29950093-29950617	5.3348899	22.46782	0.18488827	49.179149	0.18488827	15092.8	0.05528199
17	29967259	29967420	MGP_C57BL6NJ_G0023866	BC004004	17:29967259-29967420	2.80809	18.109493	0.075036996	39.639335	0.075036996	27063.4	0.028183635
17	29969560	29970514	MGP_C57BL6NJ_G0023866	BC004004	17:29969560-29970514	3.3817301	14.432906	0.074789453	31.591763	0.074789453	29364.4	0.021649891
17	25920557	25921590	MGP_C57BL6NJ_G0023782	Rhot2	17:25920557-25921590	8.5114002	11.175259	0.048083283	16.278921	0.048083283	72286.529	0.020341241
17	25934125	25934735	MGP_C57BL6NJ_G0023782	Rhot2	17:25934125-25934735	5.7535	16.094262	0.039997308	23.444398	0.039997308	59141.529	0.024496743
17	25958835	25959546	MGP_C57BL6NJ_G0023782	Rhot2	17:25958835-25959546	6.4635	13.087967	0.053420079	19.06515	0.053420079	34330.529	0.026432003
17	25963754	25964027	MGP_C57BL6NJ_G0023782	Rhot2	17:25963754-25964027	4.2870202	22.965047	0.04848821	33.453023	0.04848821	29849.529	0.043429072
17	25973893	25974346	MGP_C57BL6NJ_G0023782	Rhot2	17:25973893-25974346	4.9384298	21.36534	0.041660281	31.12274	0.041660281	19530.529	0.034095635
17	25983000	25984049	MGP_C57BL6NJ_G0023782	Rhot2	17:25983000-25984049	5.947	26.93375	0.060639458	39.234204	0.060639458	9827.5294	0.061788811
17	25987525	25987707	MGP_C57BL6NJ_G0023782	Rhot2	17:25987525-25987707	2.1278501	54.670801	0.040414539	79.638571	0.040414539	6169.5294	0.08422386
